survey	id	sentence_nr	context	sentence	translat_original	translit_morph	gloss	translation	target_verb	target_trans	form_label	exp	given	speaker	idiom	language	gender	birthyear	date	comment
pn	52	5	indirect	Как будто из ничего, появилась змея.	себ заман инуккуболо буххий биъо(й) берка	se-b zaman inu-kːu-bolo b-uχːi-j b-iʔo(-j) berka	one-inanone time where-el-indef an-appear-cvb an-come.aor(-pf) snake		appear	биъо(й)	aorist	perfect	past	AAJu	Zilo	Andi	F	2002	8.2017	
pn	53	5	indirect	Как будто из ничего, появилась змея.	себ заман инуккуболо буххий биъо(й) берка	se-b zaman inu-kːu-bolo b-uχːi-j b-iʔo(-j) berka	one-inanone time where-el-indef an-appear-cvb an-come.aor(-pf) snake			буххий	converb		perfect	AAJu	Zilo	Andi	F	2002	8.2017	
pn	54	6	indirect	Бабушка испугалась.	ила йиххий	ila j-iχːi-j	mother f-become_startled-pf		become scared	йиххий	perfect	perfect	perfect	AAJu	Zilo	Andi	F	2002	8.2017	
pn	55	7	indirect	Она (нечаянно) наступила на змею. 	ц1иннич1игу гьегелди чунк1а бигъий беркуъа	c’innič’igu hegel-di čunk’a b-iʁi-j berku-ʔa	suddenly dem-erg foot inanone-stop-pf snake-sup			ц1иннич1игу	converb		perfect	AAJu	Zilo	Andi	F	2002	8.2017	
pn	56	7	indirect	Она (нечаянно) наступила на змею. 	ц1иннич1игу гьегелди чунк1а бигъий беркуъа	c’innič’igu hegel-di čunk’a b-iʁi-j berku-ʔa	suddenly dem-erg foot inanone-stop-pf snake-sup		step	бигъий	perfect	perfect	perfect	AAJu	Zilo	Andi	F	2002	8.2017	
pn	57	8	indirect	Змея укусила ее в ногу. 	беркуди къаммий чунк1уъа	berku-di q’ammi-j čunk’u-ʔa	snake-erg bite-pf foot-sup		bite	къаммий	perfect	perfect	perfect	AAJu	Zilo	Andi	F	2002	8.2017	
pn	58	9	indirect	Она [бабушка] взяла камень, и бросила [его] на змею. 	бихий коди гьинц1оло джаби беркуъа 	b-iχi-j kodi hinc’o=lo džabi berku-ʔa	inanone-take-cvb in_hands rock=add hit.aor snake-sup		throw	джаби 	aorist	perfect	past	AAJu	Zilo	Andi	F	2002	8.2017	
pn	59	9	indirect	Она [бабушка] взяла камень, и бросила [его] на змею. 	бихий коди гьинц1оло джаби беркуъа 	b-iχi-j kodi hinc’o=lo džabi berku-ʔa	inanone-take-cvb in_hands rock=add hit.aor snake-sup		take	бихий	converb	perfect	perfect	AAJu	Zilo	Andi	F	2002	8.2017	
pn	60	10	indirect	Та [змея] умерла. 	гьерби берка бич1ой	herbi berka b-ič’o-j	then snake an-die-pf		die	бич1ой	perfect	perfect	perfect	AAJu	Zilo	Andi	F	2002	8.2017	бич1о (aorist) тоже можно.
pn	81	2	indirect	Долго она ходила и собирала.	гьегей бигьугу заман йил*инно йик1о бак1арадогужа	hege-j b-ihu=gu zaman j-il’in-no j-ik’o b-ak’ar-ado=guža	dem-f inanone-a_lot_of=emph time f-go-hab f-be.aor inanone-gather-prog=sim		go	йил*инно йик1о	past habitual	perfect	other	ABE	Rikvani	Andi	F	1979	8.2017	
pn	82	2	indirect	Долго она ходила и собирала.	гьегей бигьугу заман йил*инно йик1о бак1арадогужа	hege-j b-ihu=gu zaman j-il’in-no j-ik’o b-ak’ar-ado=guža	dem-f inanone-a_lot_of=emph time f-go-hab f-be.aor inanone-gather-prog=sim		gather	бак1арадогужа	progressive converb	perfect	other	ABE	Rikvani	Andi	F	1979	8.2017	
pn	83	3	indirect	В какой-то момент она очень устала.	себGа заман гьегей золо йагъи 	se-b=ɢa zaman hege-j zolo j-aʁi	one-inanone=indef time dem-f very f-become_tiredaor		become tired	йагъи	aorist	perfect	past	ABE	Rikvani	Andi	F	1979	8.2017	
pn	84	4	indirect	Она села на ствол дерева.	гьегей гьоGу йик1о решул*а 	hege-j hoɢu j-ik’o rešu-l’a	dem-f down f-be.aor tree-sup		sit	гьоGу йик1о	aorist	perfect	past	ABE	Rikvani	Andi	F	1979	8.2017	
pn	85	4	indirect	Она села на ствол дерева.	гьегей гьоGу йик1о решул*а 	hege-j hoɢu j-ik’o rešu-l’a	dem-f down f-be.aor tree-sup		sit	гьоGу йик1о	aorist	perfect	past	ABE	Rikvani	Andi	F	1979	8.2017	
pn	86	5	indirect	Как будто из ничего, появилась змея.	себGа заман себгуло ссублъукку буххи берка	se-b=ɢa zaman sebgulo sːu-b-ɬu-kːu b-uχːi berka	one-inanone=indef time nothing neg.cop-pst.ptcp-adv-el an-appear snake		appear	буххи	aorist	perfect	past	ABE	Rikvani	Andi	F	1979	8.2017	
pn	87	6	indirect	Бабушка испугалась.	йеч1уха баба сирилъоди	j-eč’uχa baba siri=ɬodi	f-big mom become_frightened.aor=rep		become scared	сирилъоди	aorist	perfect	past	ABE	Rikvani	Andi	F	1979	8.2017	
pn	88	7	indirect	Она (нечаянно) наступила на змею. 	гьегей ц1иннигуч1игу беркул*а ч1ек1а бигъолъи	hege-j c’inni<gu>-čigu berku-l’a č’ek’a b-iʁ-oɬi	dem-f know<emph>-neg.cvb snake-sup foot inanone-stop-caus.aor		step	бигъолъи	aorist	perfect	past	ABE	Rikvani	Andi	F	1979	8.2017	
pn	89	7	indirect	Она (нечаянно) наступила на змею. 	гьегей ц1иннигуч1игу беркул*а ч1ек1а бигъолъи	hege-j c’inni<gu>-čigu berku-l’a č’ek’a b-iʁ-oɬi	dem-f know<emph>-neg.cvb snake-sup foot inanone-stop-caus.aor			ц1иннигуч1игу	converb		perfect	ABE	Rikvani	Andi	F	1979	8.2017	
pn	90	8	indirect	Змея укусила ее в ногу. 	беркуд гьегел къаммилъоди ч1ек1уч1у	berku-d hege-l q’ammi=ɬodi č’ek’u-č’u	snake-erg dem-? bite.aor=rep foot-cont		bite	къаммилъоди	aorist	perfect	past	ABE	Rikvani	Andi	F	1979	8.2017	
pn	91	9	indirect	Она [бабушка] взяла камень, и бросила [его] на змею. 	йеч1ухабабад гьинц1о бихидло джай бекрул*а	j-eč’uχa.baba-d hinc’o b-iχi-d=lo džaj berku-l’a	fbig.mom-erg stone inanone-take-cvb=add hit.aor snake-sup		throw	джай	aorist	perfect	past	ABE	Rikvani	Andi	F	1979	8.2017	
pn	92	9	indirect	Она [бабушка] взяла камень, и бросила [его] на змею. 	йеч1ухабабад гьинц1о бихидло джай бекрул*а	j-eč’uχa.baba-d hinc’o b-iχi-d=lo džaj berku-l’a	fbig.mom-erg stone inanone-take-cvb=add hit.aor snake-sup		take	бихидло	converb	perfect	perfect	ABE	Rikvani	Andi	F	1979	8.2017	
pn	93	10	indirect	Та [змея] умерла. 	гьегеб бич1олъоди 	hege-b b-ič’o=ɬodi	dem-an an-die.aor=rep		die	бич1олъоди 	aorist	perfect	past	ABE	Rikvani	Andi	F	1979	8.2017	
pn	111	2	indirect	Долго она ходила и собирала.	бигьурий йел1иду бак1арун	b-ihu=rij j-eƛi-du b-ak’arun	inanone-a_lot_of=time f-go-? inanone-gather.aor		gather	бак1арун	aorist	perfect	past	AMKh	Rushukha	Andi	F	1984	8.2017	
pn	112	2	indirect	Долго она ходила и собирала.	бигьурий йел1иду бак1арун	b-ihu=rij j-eƛi-du b-ak’arun	inanone-a_lot_of=time f-go-? inanone-gather.aor		go	йел1иду	unclear	perfect	other	AMKh	Rushukha	Andi	F	1984	8.2017	
pn	113	3	indirect	В какой-то момент она очень устала.	себ заман гьегей золо т1улу йагъидду	se-b zaman hege-j zolo t’ulu j-aʁi-dːu	one-inanone time dem-f very strongly f-become_tired-pf		become tired	йагъидду	perfect	perfect	perfect	AMKh	Rushukha	Andi	F	1984	8.2017	
pn	114	4	indirect	Она села на ствол дерева.	гьегей решуъа гьокгъу йик1одду 	hege-j rešu-ʔa hoɢu j-ik’o-dːu	dem-f tree-sup down f-be-pf		sit	гьокгъу йик1одду 	perfect	perfect	perfect	AMKh	Rushukha	Andi	F	1984	8.2017	
pn	115	5	indirect	Как будто из ничего, появилась змея.	себ заман бик1олъукку бичидду буххидду берка	se-b zaman b-ik’o-ɬu-kːu b-iči-dːu b-uχːi-dːu berka	one-inanone time an-be-adv-el an-?-cvb an-appear-pf snake			бичидду	converb		perfect	AMKh	Rushukha	Andi	F	1984	8.2017	
pn	116	5	indirect	Как будто из ничего, появилась змея.	себ заман бик1олъукку бичидду буххидду берка	se-b zaman b-ik’o-ɬu-kːu b-iči-dːu b-uχːi-dːu berka	one-inanone time an-be-adv-el an-?-cvb an-appear-pf snake		appear	буххидду	perfect	perfect	perfect	AMKh	Rushukha	Andi	F	1984	8.2017	
pn	117	5	indirect	Как будто из ничего, появилась змея.	себ заман бик1олъукку бичидду буххидду берка	se-b zaman b-ik’o-ɬu-kːu b-iči-dːu b-uχːi-dːu berka	one-inanone time an-be-adv-el an-?-cvb an-appear-pf snake			бик1олъукку	unclear		other	AMKh	Rushukha	Andi	F	1984	8.2017	
pn	118	6	indirect	Бабушка испугалась.	ила сирдду	ila sir-dːu	mother become_frightened-pf		become scared	сирдду	perfect	perfect	perfect	AMKh	Rushukha	Andi	F	1984	8.2017	
pn	119	7	indirect	Она (нечаянно) наступила на змею.	гьегелди ц1иннигуч1игу чунк1а бигъидду беркуъа	hegel-di c’inni<gu>-č’igu čunk’a b-iʁi-dːu berku-ʔa	dem-erg know<emph>-neg.cvb foot inanone-stop-pf snake-sup			ц1иннигуч1игу	converb		perfect	AMKh	Rushukha	Andi	F	1984	8.2017	
pn	120	7	indirect	Она (нечаянно) наступила на змею.	гьегелди ц1иннигуч1игу чунк1а бигъидду беркуъа	hegel-di c’inni<gu>-č’igu čunk’a b-iʁi-dːu berku-ʔa	dem-erg know<emph>-neg.cvb foot inanone-stop-pf snake-sup		step	бигъидду	perfect	perfect	perfect	AMKh	Rushukha	Andi	F	1984	8.2017	
pn	121	8	indirect	Змея укусила ее в ногу. 	беркуди къаммидду гьегелл1и чунк1уъа	berku-di q’ammi-dːu hegel-ƛi čunk’u-ʔa	snake-erg bite-pf dem-gen foot-sup		bite	къаммидду	perfect	perfect	perfect	AMKh	Rushukha	Andi	F	1984	8.2017	
pn	122	9	indirect	Она [бабушка] взяла камень, и бросила [его] на змею. 	гьегелди бихидду гьинц1оло джабдду беркуъа	hegel-di b-iχi-dːu hinc’o=lo džab-dːu berku-ʔa	dem-erg inanone-take-cvb stone=add hit-pf snake-sup		take	бихидду	converb	perfect	perfect	AMKh	Rushukha	Andi	F	1984	8.2017	
pn	123	9	indirect	Она [бабушка] взяла камень, и бросила [его] на змею. 	гьегелди бихидду гьинц1оло джабдду беркуъа	hegel-di b-iχi-dːu hinc’o=lo džab-dːu berku-ʔa	dem-erg inanone-take-cvb stone=add hit-pf snake-sup		throw	джабдду	perfect	perfect	perfect	AMKh	Rushukha	Andi	F	1984	8.2017	
pn	124	10	indirect	Та [змея] умерла. 	беркало бич1одду	berka=lo b-ič’o-dːu	snake=add an-die-pf		die	бич1одду	perfect	perfect	perfect	AMKh	Rushukha	Andi	F	1984	8.2017	
pn	140	2	indirect	Долго она ходила и собирала.	гьегелд бигьу заман бухи решл1и гъуркъи рак1арадо 	hegel-d b-ihu zaman b-uχi reš-ƛi hurq’i r-ak’ar-ado	dem-erg inanone-a_lot_of time inanone-disappear.aor forest-inter strawberry inantwo-gather-prog		go	бухи	aorist	perfect	past	GRG	Rikvani	Andi	M	1940	8.2017	
pn	141	2	indirect	Долго она ходила и собирала.	гьегелд бигьу заман бухи решл1и гъуркъи рак1арадо 	hegel-d b-ihu zaman b-uχi reš-ƛi hurq’i r-ak’ar-ado	dem-erg inanone-a_lot_of time inanone-disappear.aor forest-inter strawberry inantwo-gather-prog		gather	рак1арадо 	progressive	perfect	other	GRG	Rikvani	Andi	M	1940	8.2017	
pn	142	3	indirect	В какой-то момент она очень устала.	себ заман гьегей йагъи	se-b zaman hege-j j-aʁi	one-inanone time dem-f f-become_tired.aor		become tired	йагъи	aorist	perfect	past	GRG	Rikvani	Andi	M	1940	8.2017	
pn	143	4	indirect	Она села на ствол дерева.	гьегей щаннури буккуб кьет1урул*а гьогъу йик1о	hege-j šan-nu-ri b-ukːu-b ƛ’et’uru-l’a hoɢu j-ik’o	dem-f rest-inf-purp inanone-fall-pst.ptcp tree-sup down f-be.aor		sit	гьогъу йик1о	aorist	perfect	past	GRG	Rikvani	Andi	M	1940	8.2017	
pn	144	4	indirect	Она села на ствол дерева.	гьегей щаннури буккуб кьет1урул*а гьогъу йик1о	hege-j šan-nu-ri b-ukːu-b ƛ’et’uru-l’a hoɢu j-ik’o	dem-f rest-inf-purp inanone-fall-pst.ptcp tree-sup down f-be.aor			щаннури	infinitive		other	GRG	Rikvani	Andi	M	1940	8.2017	
pn	145	4	indirect	Она села на ствол дерева.	гьегей щаннури буккуб кьет1урул*а гьогъу йик1о	hege-j šan-nu-ri b-ukːu-b ƛ’et’uru-l’a hoɢu j-ik’o	dem-f rest-inf-purp inanone-fall-pst.ptcp tree-sup down f-be.aor			буккуб	participle		other	GRG	Rikvani	Andi	M	1940	8.2017	
pn	146	5	indirect	Как будто из ничего, появилась змея.	рок1олл*агу тигу буххи берка	rok’ol-l’a=gu tigu b-uχːi berka	heart-sup=emph suddenly an-appear.aor snake		appear	буххи	aorist	perfect	past	GRG	Rikvani	Andi	M	1940	8.2017	
pn	147	6	indirect	Бабушка испугалась.	гьегей сири	hege-j siri	dem-f become_frightened.aor		become scared	сири	aorist	perfect	past	GRG	Rikvani	Andi	M	1940	8.2017	
pn	148	7	indirect	Она (нечаянно) наступила на змею. 	гьегелд беркул*а ч1ек1а бигъолъид 	hegel-d berku-l’a č’ek’a b-iʁ-oɬi-d	dem-erg snake-sup foot inanone-stop-caus.aor-pf		step	бигъолъид	perfect	perfect	perfect	GRG	Rikvani	Andi	M	1940	8.2017	
pn	149	8	indirect	Змея укусила ее в ногу. 	беркуд гьегелл1 ч1ек1а къамми	berku-d hegel-ƛ č’ek’a q’ammi	snake-erg dem-gen foot bite.aor		bite	къамми	aorist	perfect	past	GRG	Rikvani	Andi	M	1940	8.2017	
pn	150	9	indirect	Она [бабушка] взяла камень, и бросила [его] на змею. 	гьегелд рихидло к1ант1а беркул*а джай 	hegel-d r-iχi-d=lo k’ant’a berku-l’a džaj	dem-erg inantwo-take-cvb=add stick snake-sup hit.aor		throw	джай 	aorist	perfect	past	GRG	Rikvani	Andi	M	1940	8.2017	
pn	151	9	indirect	Она [бабушка] взяла камень, и бросила [его] на змею. 	гьегелд рихидло к1ант1а беркул*а джай 	hegel-d r-iχi-d=lo k’ant’a berku-l’a džaj	dem-erg inantwo-take-cvb=add stick snake-sup hit.aor		take	рихидло	converb	perfect	perfect	GRG	Rikvani	Andi	M	1940	8.2017	
pn	152	10	indirect	Та [змея] умерла. 	берка бич1о	berka b-ič’o	snake an-die.aor		die	бич1о	aorist	perfect	past	GRG	Rikvani	Andi	M	1940	8.2017	
pn	170	1	indirect	Мне рассказывали, что однажды моя бабушка шла по лесу, собирала ягоды. 	дилъу боссон дий йеч1ухабаба йуъонлъогъо решл1и бак1аруннилъогъо пихъ	di-ɬu bosːon di-j j-eč’uχa.baba j-uʔon=ɬoʁo reš-ƛi b-ak’arunni=ɬoʁo piq	1sg-dat tell.aor 1sg-f[gen] f-big.mom f-go.aor=quot inanone-gather.aor=quot fruit		go	йуъонлъогъо	aorist	perfect	past	GRSh	Rikvani	Andi	F	2007	8.2017	
pn	171	2	indirect	Долго она ходила и собирала.	гьегей бигьугури йиъинноло йик1од бак1арадо бик1од	hege-j b-ihu=gu=ri j-iʔin-no=lo j-ik’o-d b-ak’ar-ado b-ik’o-d	dem-f inanone-a_lot_of=emph=time f-go-hab=add f-be-cvb inanone-gather-prog inanone-gather-prog inanone-be-pf		gather	бак1арадо бик1од	perfect progressive	perfect	other	GRSh	Rikvani	Andi	F	2007	8.2017	
pn	172	2	indirect	Долго она ходила и собирала.	гьегей бигьугури йиъинноло йик1од бак1арадо бик1од	hege-j b-ihu=gu=ri j-iʔin-no=lo j-ik’o-d b-ak’ar-ado b-ik’o-d	dem-f inanone-a_lot_of=emph=time f-go-hab=add f-be-cvb inanone-gather-prog inanone-gather-prog inanone-be-pf		go	йиъинноло йик1од	perfect progressive	perfect	other	GRSh	Rikvani	Andi	F	2007	8.2017	
pn	173	3	indirect	В какой-то момент она очень устала.	себ заман гьегей т1улугу йагъид	se-b zaman hege-j t’ulu=gu j-aʁi-d	one-n time dem-f very=emph f-become_tired-pf		become tired	йагъид	perfect	perfect	perfect	GRSh	Rikvani	Andi	F	2007	8.2017	
pn	174	4	indirect	Она села на ствол дерева.	гьегей гьокгъик1од кьет1урол1 ангула	hege-j hoɢ.ik’o-d ƛ’et’uro-ƛ angu-la	dem-f down.be-pf tree-gen branch-sup		sit	гьокгъик1од	perfect	perfect	perfect	GRSh	Rikvani	Andi	F	2007	8.2017	
pn	175	5	indirect	Как будто из ничего, появилась змея.	ц1иннигуч1игу буххид берка	c’inni<gu>-č’igu b-uχːi-d berka	know<emph>-neg.cvb an-appear-pf snake			ц1иннигуч1игу	converb		perfect	GRSh	Rikvani	Andi	F	2007	8.2017	
pn	176	5	indirect	Как будто из ничего, появилась змея.	ц1иннигуч1игу буххид берка	c’inni<gu>-č’igu b-uχːi-d berka	know<emph>-neg.cvb an-appear-pf snake		appear	буххид	perfect	perfect	perfect	GRSh	Rikvani	Andi	F	2007	8.2017	
pn	177	6	indirect	Бабушка испугалась.	йеч1ухаба(ба) сирид	j-eč’uχa.ba(ba) siri-d	f-big.mom become_frightened-pf		become scared	сирид	perfect	perfect	perfect	GRSh	Rikvani	Andi	F	2007	8.2017	
pn	178	7	indirect	Она (нечаянно) наступила на змею. 	гьегей ц1иннигуч1игу бигъолъид ч1ек1а беркула 	hege-j c’inni<gu>-č’igu b-iʁ-oɬi-d č’ek’a berku-la	dem-f know<emph>-neg.cvb inanone-stop-caus.aor foot snake-sup			ц1иннигуч1игу	converb		perfect	GRSh	Rikvani	Andi	F	2007	8.2017	
pn	179	7	indirect	Она (нечаянно) наступила на змею. 	гьегей ц1иннигуч1игу бигъолъид ч1ек1а беркула 	hege-j c’inni<gu>-č’igu b-iʁ-oɬi-d č’ek’a berku-la	dem-f know<emph>-neg.cvb inanone-stop-caus.aor foot snake-sup		step	бигъолъид	perfect	perfect	perfect	GRSh	Rikvani	Andi	F	2007	8.2017	
pn	180	8	indirect	Змея укусила ее в ногу.	беркуд къаммид гьегелч1у ч1ек1ул1	berku-d q’ammi-d hegel-č’u č’ek’u-ƛ	snake-erg bite-pf dem-cont foot-gen		bite	къаммид	perfect	perfect	perfect	GRSh	Rikvani	Andi	F	2007	8.2017	
pn	181	9	indirect	Она [бабушка] взяла камень, и бросила [его] на змею. 	гьегелд бихид гьинц1о онщло шаммид беркуло	hegel-d b-iχi-d hinc’o onšːlo šammi-d berku-lo	dem-erg inanone-take-pf stone then throw-pf snake-sup.lat		take	бихид 	perfect	perfect	perfect	GRSh	Rikvani	Andi	F	2007	8.2017	
pn	182	9	indirect	Она [бабушка] взяла камень, и бросила [его] на змею. 	гьегелд бихид гьинц1о онщло шаммид беркуло	hegel-d b-iχi-d hinc’o onšːlo šammi-d berku-lo	dem-erg inanone-take-pf stone then throw-pf snake-sup.lat		throw	шаммид 	perfect	perfect	perfect	GRSh	Rikvani	Andi	F	2007	8.2017	
pn	183	10	indirect	Та [змея] умерла. 	берка бич1о(д) 	berka b-ič’o-(d)	snake an-die.aor-(pf)		die	бич1о(д) 	aorist	perfect	past	GRSh	Rikvani	Andi	F	2007	8.2017	
pn	202	2	indirect	Долго она ходила и собирала.	хвант1улоло йик1ой рак1арунний	χʷant’ulo=lo j-ik’o-j r-ak’arunni-j	whole_day=add f-be-pf inantwo-gather-cvb 		gather	йик1ой рак1арунний	perfect pluperfect	perfect	other	Kh	Zilo	Andi	F	NA	8.2017	
pn	203	3	indirect	В какой-то момент она очень устала.	золо йагъий йик1ой гьегей	zolo j-aʁi-j j-ik’o-j hege-j	very f-become_tired-cvb f-be-pf dem-f		become tired	йагъий йик1ой	perfect pluperfect	perfect	other	Kh	Zilo	Andi	F	NA	8.2017	
pn	204	4	indirect	Она села на ствол дерева.	гьегей гьо<й>к1ой решул1и гъадук1олуъа	hege-j ho<j>k’o-j rešu-ƛi ʁaduk’olu-ʔa	dem-f sit_down<f>-pf forest-inter treetrunk-sup		sit	гьо<й>к1ой	perfect	perfect	perfect	Kh	Zilo	Andi	F	NA	8.2017	
pn	205	5	indirect	Как будто из ничего, появилась змея.	инуккуболо ц1иннич1игу берка буххий гьерби	inu-kːu-bolo c’inni-č’igu berka b-uχːi-j herbi	where-el-indef know-neg.cvb snake an-appear-pf then			ц1иннич1игу	converb		perfect	Kh	Zilo	Andi	F	NA	8.2017	
pn	206	5	indirect	Как будто из ничего, появилась змея.	инуккуболо ц1иннич1игу берка буххий гьерби	inu-kːu-bolo c’inni-č’igu berka b-uχːi-j herbi	where-el-indef know-neg.cvb snake an-appear-pf then		appear	буххий	perfect	perfect	perfect	Kh	Zilo	Andi	F	NA	8.2017	
pn	207	6	indirect	Бабушка испугалась.	ила сирий	ila siri-j	mother become_frightened-pf		become scared	сирий	perfect	perfect	perfect	Kh	Zilo	Andi	F	NA	8.2017	
pn	208	7	indirect	Она (нечаянно) наступила на змею. 	гьегелди ц1иннич1игу чунк1а бигъий беркуъа	hegel-d c’inni-č’igu čunk’a b-iʁi-j berku-ʔa	dem-erg know-neg.{cvb foot inanone-stop-pf snake-sup			ц1иннич1игу	converb		perfect	Kh	Zilo	Andi	F	NA	8.2017	
pn	209	7	indirect	Она (нечаянно) наступила на змею. 	гьегелди ц1иннич1игу чунк1а бигъий беркуъа	hegel-d c’inni-č’igu čunk’a b-iʁi-j berku-ʔa	dem-erg know-neg.{cvb foot inanone-stop-pf snake-sup		step	бигъий	perfect	perfect	perfect	Kh	Zilo	Andi	F	NA	8.2017	
pn	210	8	indirect	Змея укусила ее в ногу.	беркуди гьегелл1и чунк1а къаммий	berku-di hegel-ƛi čunk’a q’ammi-j	snake-erg dem-gen foot bite-pf		bite	къаммий	perfect	perfect	perfect	Kh	Zilo	Andi	F	NA	8.2017	
pn	211	9	indirect	Она [бабушка] взяла камень, и бросила [его] на змею. 	гьегелди гьинц1о джабий беркуъа	hegel-di hinc’o džabi-j berku-ʔa	dem-erg stone hit-pf snake-sup		throw	джабий	perfect	perfect	perfect	Kh	Zilo	Andi	F	NA	8.2017	
pn	212	10	indirect	Та [змея] умерла. 	берка бич1ой	berka b-ič’o-j	snake an-die-pf		die	бич1ой	perfect	perfect	perfect	Kh	Zilo	Andi	F	NA	8.2017	
pn	230	2	indirect	Долго она ходила и собирала.	бигьуригьи йик1ой гьегей гьегер рак1арумало	b-ihu=rihi j-ik’o-j hege-j hege-r r-ak’aru-malo	inanone-a_lot_of=time f-be-pfdem-f dem-inantwo inantwo-gather-prog			йик1ой	perfect		perfect	KhMM	Zilo	Andi	F	1981	8.2017	
pn	231	2	indirect	Долго она ходила и собирала.	бигьуригьи йик1ой гьегей гьегер рак1арумало	b-ihu=rihi j-ik’o-j hege-j hege-r r-ak’aru-malo	inanone-a_lot_of=time f-be-pfdem-f dem-inantwo inantwo-gather-prog		gather	рак1арумало	progressive	perfect	other	KhMM	Zilo	Andi	F	1981	8.2017	
pn	232	3	indirect	В какой-то момент она очень устала.	себ заман гьегей золо т1улу йагъий	se-b zaman hege-j zolo t’ulu j-aʁi-j	one-inanone time dem-f very strongly f-become_tired-pf		become tired	йагъий	perfect	perfect	perfect	KhMM	Zilo	Andi	F	1981	8.2017	
pn	233	4	indirect	Она села на ствол дерева.	гьегей гьо<й>к1ой рукъилуъа	hege-j ho<j>k’o-j ruq’ilu-ʔa	dem-f sit_down<f>-pf treetrunk-sup		sit	гьо<й>к1ой	perfect	perfect	perfect	KhMM	Zilo	Andi	F	1981	8.2017	
pn	234	5	indirect	Как будто из ничего, появилась змея.	ц1иннииннич1игу буххий берка	c’inni~inni-č’igu b-uχːi-j berka	know-neg.cvb an-appear-pf snake			ц1иннииннич1игу	converb		perfect	KhMM	Zilo	Andi	F	1981	8.2017	
pn	235	5	indirect	Как будто из ничего, появилась змея.	ц1иннииннич1игу буххий берка	c’inni~inni-č’igu b-uχːi-j berka	know-neg.cvb an-appear-pf snake		appear	буххий	perfect	perfect	perfect	KhMM	Zilo	Andi	F	1981	8.2017	
pn	236	6	indirect	Бабушка испугалась.	ила сирий	ila siri-j	mother become_frightened-pf			ц1иннигуч1игу	converb		perfect	KhMM	Zilo	Andi	F	1981	8.2017	
pn	237	6	indirect	Бабушка испугалась.	ила сирий	ila siri-j	mother become_frightened-pf		become scared	сирий	perfect	perfect	perfect	KhMM	Zilo	Andi	F	1981	8.2017	
pn	238	7	indirect	Она (нечаянно) наступила на змею. 	гьегелди ц1иннигуч1игу бигъий беркуъа чунк1а	hegel-di c’inni<gu>-č’igu b-iʁi-j berku-ʔa čunk’a	dem-erg know<emph>-neg.cvb an-stop-pf snake-sup foot		step	бигъий	perfect	perfect	perfect	KhMM	Zilo	Andi	F	1981	8.2017	
pn	239	8	indirect	Змея укусила ее в ногу. 	беркуди гьегелл1и чунк1уъа къаммий	berku-di hegel-ƛi čunk’u-ʔa qammi-j	dem-erg dem-gen foot-sup bite-pf		bite	къаммий	perfect	perfect	perfect	KhMM	Zilo	Andi	F	1981	8.2017	
pn	240	9	indirect	Она [бабушка] взяла камень, и бросила [его] на змею.	гьегелди бихий гьинц1олоду беркуъо шаммий	hegel-di b-iχi-j hinc’o=lodu berku-ʔo šammi-j	dem-erg inanone-take-cvb stone=sbr snake-sup.lat throw-pf		take	бихий	converb	perfect	perfect	KhMM	Zilo	Andi	F	1981	8.2017	
pn	241	9	indirect	Она [бабушка] взяла камень, и бросила [его] на змею.	гьегелди бихий гьинц1олоду беркуъо шаммий	hegel-di b-iχi-j hinc’o=lodu berku-ʔo šammi-j	dem-erg inanone-take-cvb stone=sbr snake-sup.lat throw-pf		throw	шаммий	perfect	perfect	perfect	KhMM	Zilo	Andi	F	1981	8.2017	
pn	242	10	indirect	Та [змея] умерла. 	гьербигьи берка бич1ой	herbihi berka b-ič’o-j 	then snake an-die-pf		die	бич1ой	perfect	perfect	perfect	KhMM	Zilo	Andi	F	1981	8.2017	
pn	259	2	indirect	Долго она ходила и собирала.	бигьуригьи йел1и бак1арунний	b-ihu=rihi j-eƛi b-ak’arunni-j	Inanone-a_lot_of=time F-walk.Aor Inanone-gather-Pf		go	йел1и	aorist	perfect	past	M	Zilo	Andi	M	NA	8.2017	
pn	260	2	indirect	Долго она ходила и собирала.	бигьуригьи йел1и бак1арунний	b-ihu=rihi j-eƛi b-ak’arunni-j	Inanone-a_lot_of=time F-walk.Aor Inanone-gather-Pf		gather	бак1арунний	perfect	perfect	perfect	M	Zilo	Andi	M	NA	8.2017	
pn	261	3	indirect	В какой-то момент она очень устала.	себ заман гьегей йагъий	se-b zaman hege-j j-aʁi-j	one-Inanone time Dem-F F-become_tired-Pf		become tired	йагъий	perfect	perfect	perfect	M	Zilo	Andi	M	NA	8.2017	
pn	262	4	indirect	Она села на ствол дерева.	руккуб решуъа гьиъа гьо<й>к1ой	r-ukːu-b rešu-ʔa hiʔa ho<j>k’o-j	Inantwo-fall-Pst.Ptcp tree-Sup on sit_down<F>-Pf		sit	гьо<й>к1ой	perfect	perfect	perfect	M	Zilo	Andi	M	NA	8.2017	
pn	263	5	indirect	Как будто из ничего, появилась змея.	себгуло ссублъукку буххий биъой берка	sebgulo sːu-b-ɬu-kːu b-uχːi-j b-iʔo-j berka	nothing Neg.Cop-Adv-El An-appear-cvb An-come-Pf snake			буххий	converb		perfect	M	Zilo	Andi	M	NA	8.2017	
